timestamp,sensor_id,event
2026-01-10 10:46:01,MOTION_LIVING,ON
2026-01-10 11:07:46,MOTION_LIVING,ON
2026-01-10 11:38:19,MOTION_LIVING,ON
2026-01-10 12:14:04,MOTION_KITCHEN,ON
2026-01-10 12:14:17,MOTION_KITCHEN,ON
2026-01-10 12:20:38,MOTION_KITCHEN,ON
2026-01-10 12:24:40,DOOR_FRIDGE,OPEN
2026-01-10 13:10:06,PRESSURE_SOFA,ON
2026-01-10 13:25:20,PRESSURE_SOFA,ON
2026-01-10 14:31:52,PRESSURE_SOFA,ON
2026-01-10 14:32:56,PRESSURE_SOFA,ON
2026-01-10 15:28:43,MOTION_LIVING,ON
2026-01-10 15:29:33,MOTION_HALL,ON
2026-01-10 15:34:38,MOTION_HALL,ON
2026-01-10 16:09:53,MOTION_LIVING,ON
2026-01-10 16:11:07,MOTION_HALL,ON
2026-01-10 16:30:46,PRESSURE_SOFA,ON
2026-01-10 18:14:42,MOTION_KITCHEN,ON
2026-01-10 18:40:03,MOTION_KITCHEN,ON
2026-01-10 18:50:14,DOOR_FRIDGE,OPEN
2026-01-10 19:11:36,MOTION_KITCHEN,ON
2026-01-10 19:27:55,MOTION_KITCHEN,ON
2026-01-10 19:43:19,MOTION_KITCHEN,ON
2026-01-10 19:47:07,MOTION_KITCHEN,ON
2026-01-10 19:51:03,MOTION_KITCHEN,ON
2026-01-10 20:22:58,PRESSURE_SOFA,ON
2026-01-10 21:27:11,MOTION_LIVING,ON
2026-01-10 21:40:07,PRESSURE_SOFA,ON
2026-01-10 21:40:38,MOTION_LIVING,ON
2026-01-10 21:41:51,MOTION_LIVING,ON
2026-01-10 22:39:36,MOTION_BATH,ON
2026-01-10 22:49:01,PRESSURE_SOFA,ON
2026-01-10 23:02:04,MOTION_BEDROOM,ON
2026-01-10 23:09:47,PRESSURE_BED,ON
2026-01-11 06:35:05,PRESSURE_BED,ON
2026-01-11 07:06:13,MOTION_BEDROOM,ON
2026-01-11 07:07:26,MOTION_HALL,ON
2026-01-11 07:21:09,MOTION_KITCHEN,ON
2026-01-11 07:22:56,MOTION_KITCHEN,ON
2026-01-11 07:25:48,MOTION_KITCHEN,ON
2026-01-11 07:30:10,MOTION_KITCHEN,ON
2026-01-11 07:30:49,MOTION_KITCHEN,ON
2026-01-11 07:31:19,MOTION_KITCHEN,ON
2026-01-11 07:38:38,MOTION_KITCHEN,ON
2026-01-11 07:44:03,DOOR_FRIDGE,OPEN
2026-01-11 08:00:17,MOTION_KITCHEN,ON
2026-01-11 08:49:42,MOTION_BATH,ON
2026-01-11 09:03:31,MOTION_BATH,ON
2026-01-11 09:19:25,MOTION_LIVING,ON
2026-01-11 09:23:43,MOTION_LIVING,ON
2026-01-11 09:24:13,MOTION_LIVING,ON
2026-01-11 09:27:27,MOTION_LIVING,ON
2026-01-11 09:53:32,MOTION_LIVING,ON
2026-01-11 10:00:48,PRESSURE_SOFA,ON
2026-01-11 10:31:17,MOTION_LIVING,ON
2026-01-11 11:08:00,MOTION_LIVING,ON
2026-01-11 11:42:31,MOTION_LIVING,ON
2026-01-11 11:47:19,MOTION_LIVING,ON
2026-01-11 12:13:00,MOTION_KITCHEN,ON
2026-01-11 12:14:24,MOTION_KITCHEN,ON
2026-01-11 12:19:20,MOTION_KITCHEN,ON
2026-01-11 12:22:45,DOOR_FRIDGE,OPEN
2026-01-11 12:23:11,MOTION_KITCHEN,ON
2026-01-11 12:25:47,MOTION_KITCHEN,ON
2026-01-11 13:25:27,MOTION_HALL,ON
2026-01-11 13:32:29,MOTION_LIVING,ON
2026-01-11 15:09:55,PRESSURE_SOFA,ON
2026-01-11 15:10:54,PRESSURE_SOFA,ON
2026-01-11 15:12:01,PRESSURE_SOFA,ON
2026-01-11 15:15:29,MOTION_HALL,ON
2026-01-11 16:50:26,MOTION_HALL,ON
2026-01-11 17:33:37,DOOR_ENTRANCE,OPEN
2026-01-11 18:09:32,MOTION_KITCHEN,ON
2026-01-11 18:32:33,DOOR_ENTRANCE,OPEN
2026-01-11 18:38:32,MOTION_KITCHEN,ON
2026-01-11 18:46:46,DOOR_FRIDGE,OPEN
2026-01-11 18:54:22,MOTION_KITCHEN,ON
2026-01-11 19:19:21,MOTION_KITCHEN,ON
2026-01-11 19:24:47,MOTION_KITCHEN,ON
2026-01-11 20:11:16,MOTION_LIVING,ON
2026-01-11 20:16:48,MOTION_LIVING,ON
2026-01-11 22:09:49,MOTION_LIVING,ON
2026-01-11 22:25:28,MOTION_LIVING,ON
2026-01-11 22:36:48,PRESSURE_SOFA,ON
2026-01-11 22:37:30,MOTION_BATH,ON
2026-01-11 22:46:55,PRESSURE_SOFA,ON
2026-01-11 22:53:43,PRESSURE_SOFA,ON
2026-01-11 23:04:40,MOTION_BEDROOM,ON
2026-01-11 23:14:50,PRESSURE_BED,ON
2026-01-12 06:36:22,PRESSURE_BED,ON
2026-01-12 07:04:29,MOTION_HALL,ON
2026-01-12 07:06:04,MOTION_BEDROOM,ON
2026-01-12 07:21:03,MOTION_KITCHEN,ON
2026-01-12 07:22:39,MOTION_KITCHEN,ON
2026-01-12 07:29:04,MOTION_KITCHEN,ON
2026-01-12 07:31:53,MOTION_KITCHEN,ON
2026-01-12 07:32:29,MOTION_KITCHEN,ON
2026-01-12 07:39:32,MOTION_KITCHEN,ON
2026-01-12 07:40:55,MOTION_KITCHEN,ON
2026-01-12 07:43:35,DOOR_FRIDGE,OPEN
2026-01-12 08:00:28,MOTION_KITCHEN,ON
2026-01-12 08:53:41,MOTION_BATH,ON
2026-01-12 09:00:20,MOTION_BATH,ON
2026-01-12 09:20:45,MOTION_LIVING,ON
2026-01-12 09:33:06,MOTION_LIVING,ON
2026-01-12 10:00:43,PRESSURE_SOFA,ON
2026-01-12 10:28:58,MOTION_LIVING,ON
2026-01-12 10:29:26,MOTION_LIVING,ON
2026-01-12 10:33:33,MOTION_LIVING,ON
2026-01-12 10:37:09,MOTION_LIVING,ON
2026-01-12 10:50:05,MOTION_LIVING,ON
2026-01-12 11:44:10,MOTION_LIVING,ON
2026-01-12 11:46:11,MOTION_LIVING,ON
2026-01-12 12:20:04,MOTION_KITCHEN,ON
2026-01-12 12:20:06,MOTION_KITCHEN,ON
2026-01-12 12:22:43,DOOR_FRIDGE,OPEN
2026-01-12 12:30:41,MOTION_KITCHEN,ON
2026-01-12 13:24:24,MOTION_HALL,ON
2026-01-12 13:46:27,MOTION_HALL,ON
2026-01-12 14:18:49,PRESSURE_SOFA,ON
2026-01-12 14:26:37,MOTION_LIVING,ON
2026-01-12 14:27:41,PRESSURE_SOFA,ON
2026-01-12 15:06:19,PRESSURE_SOFA,ON
2026-01-12 15:13:44,MOTION_HALL,ON
2026-01-12 15:21:54,MOTION_HALL,ON
2026-01-12 16:13:45,MOTION_HALL,ON
2026-01-12 18:14:04,MOTION_KITCHEN,ON
2026-01-12 18:15:11,MOTION_KITCHEN,ON
2026-01-12 18:36:26,DOOR_FRIDGE,OPEN
2026-01-12 18:43:24,MOTION_KITCHEN,ON
2026-01-12 18:47:21,MOTION_KITCHEN,ON
2026-01-12 18:51:28,MOTION_KITCHEN,ON
2026-01-12 19:55:06,MOTION_KITCHEN,ON
2026-01-12 20:43:55,MOTION_LIVING,ON
2026-01-12 21:17:43,PRESSURE_SOFA,ON
2026-01-12 21:54:32,PRESSURE_SOFA,ON
2026-01-12 22:20:51,PRESSURE_SOFA,ON
2026-01-12 22:23:14,PRESSURE_SOFA,ON
2026-01-12 22:31:52,MOTION_LIVING,ON
2026-01-12 22:33:49,PRESSURE_SOFA,ON
2026-01-12 22:43:03,MOTION_BATH,ON
2026-01-12 22:51:28,MOTION_LIVING,ON
2026-01-12 23:10:30,MOTION_BEDROOM,ON
2026-01-12 23:16:35,PRESSURE_BED,ON
2026-01-13 06:51:54,PRESSURE_BED,ON
2026-01-13 07:00:18,MOTION_BEDROOM,ON
2026-01-13 07:00:48,MOTION_HALL,ON
2026-01-13 07:27:52,MOTION_KITCHEN,ON
2026-01-13 07:28:28,MOTION_KITCHEN,ON
2026-01-13 07:33:05,MOTION_KITCHEN,ON
2026-01-13 07:34:56,MOTION_KITCHEN,ON
2026-01-13 07:36:09,MOTION_KITCHEN,ON
2026-01-13 07:36:59,DOOR_FRIDGE,OPEN
2026-01-13 08:00:26,MOTION_KITCHEN,ON
2026-01-13 08:36:25,MOTION_BATH,ON
2026-01-13 09:06:20,MOTION_LIVING,ON
2026-01-13 09:06:23,MOTION_BATH,ON
2026-01-13 09:07:18,MOTION_LIVING,ON
2026-01-13 09:50:41,MOTION_LIVING,ON
2026-01-13 10:00:48,PRESSURE_SOFA,ON
2026-01-13 10:10:23,MOTION_LIVING,ON
2026-01-13 10:49:53,MOTION_LIVING,ON
2026-01-13 10:55:09,MOTION_LIVING,ON
2026-01-13 12:10:57,MOTION_KITCHEN,ON
2026-01-13 12:12:01,MOTION_KITCHEN,ON
2026-01-13 12:14:35,MOTION_KITCHEN,ON
2026-01-13 12:18:07,DOOR_FRIDGE,OPEN
2026-01-13 12:18:13,MOTION_KITCHEN,ON
2026-01-13 12:24:39,MOTION_KITCHEN,ON
2026-01-13 12:29:33,MOTION_KITCHEN,ON
2026-01-13 13:20:40,PRESSURE_SOFA,ON
2026-01-13 13:27:22,MOTION_LIVING,ON
2026-01-13 13:29:02,PRESSURE_SOFA,ON
2026-01-13 13:38:04,PRESSURE_SOFA,ON
2026-01-13 14:41:11,PRESSURE_SOFA,ON
2026-01-13 14:50:18,MOTION_LIVING,ON
2026-01-13 14:51:40,MOTION_HALL,ON
2026-01-13 15:20:07,PRESSURE_SOFA,ON
2026-01-13 16:05:22,MOTION_HALL,ON
2026-01-13 16:09:53,MOTION_LIVING,ON
2026-01-13 16:28:47,PRESSURE_SOFA,ON
2026-01-13 16:43:01,MOTION_HALL,ON
2026-01-13 17:38:47,DOOR_ENTRANCE,OPEN
2026-01-13 18:13:04,MOTION_KITCHEN,ON
2026-01-13 18:30:08,DOOR_ENTRANCE,OPEN
2026-01-13 18:41:02,DOOR_FRIDGE,OPEN
2026-01-13 18:54:43,MOTION_KITCHEN,ON
2026-01-13 19:07:18,MOTION_KITCHEN,ON
2026-01-13 19:39:21,MOTION_KITCHEN,ON
2026-01-13 19:49:30,MOTION_KITCHEN,ON
2026-01-13 20:25:32,PRESSURE_SOFA,ON
2026-01-13 20:53:18,MOTION_LIVING,ON
2026-01-13 21:29:11,PRESSURE_SOFA,ON
2026-01-13 21:32:47,PRESSURE_SOFA,ON
2026-01-13 21:39:16,PRESSURE_SOFA,ON
2026-01-13 21:54:55,MOTION_LIVING,ON
2026-01-13 22:26:07,PRESSURE_SOFA,ON
2026-01-13 22:50:44,MOTION_BATH,ON
2026-01-13 23:05:23,MOTION_BEDROOM,ON
2026-01-13 23:21:17,PRESSURE_BED,ON
2026-01-14 06:48:05,PRESSURE_BED,ON
2026-01-14 07:00:34,MOTION_HALL,ON
2026-01-14 07:03:38,MOTION_BEDROOM,ON
2026-01-14 07:22:20,MOTION_KITCHEN,ON
2026-01-14 07:29:19,MOTION_KITCHEN,ON
2026-01-14 07:30:06,MOTION_KITCHEN,ON
2026-01-14 07:33:10,MOTION_KITCHEN,ON
2026-01-14 07:34:22,MOTION_KITCHEN,ON
2026-01-14 07:34:38,MOTION_KITCHEN,ON
2026-01-14 07:39:02,DOOR_FRIDGE,OPEN
2026-01-14 08:01:39,MOTION_KITCHEN,ON
2026-01-14 08:48:17,MOTION_BATH,ON
2026-01-14 09:10:50,MOTION_BATH,ON
2026-01-14 09:14:54,MOTION_LIVING,ON
2026-01-14 09:47:40,MOTION_LIVING,ON
2026-01-14 10:04:02,PRESSURE_SOFA,ON
2026-01-14 10:28:32,MOTION_LIVING,ON
2026-01-14 11:48:10,MOTION_LIVING,ON
2026-01-14 11:48:50,MOTION_LIVING,ON
2026-01-14 12:12:15,MOTION_KITCHEN,ON
2026-01-14 12:21:24,MOTION_KITCHEN,ON
2026-01-14 12:24:09,DOOR_FRIDGE,OPEN
2026-01-14 12:28:02,MOTION_KITCHEN,ON
2026-01-14 12:30:23,MOTION_KITCHEN,ON
2026-01-14 13:21:45,PRESSURE_SOFA,ON
2026-01-14 13:33:57,MOTION_LIVING,ON
2026-01-14 13:41:33,MOTION_LIVING,ON
2026-01-14 14:36:24,MOTION_HALL,ON
2026-01-14 15:20:01,MOTION_LIVING,ON
2026-01-14 15:30:41,PRESSURE_SOFA,ON
2026-01-14 15:47:45,PRESSURE_SOFA,ON
2026-01-14 16:10:54,MOTION_HALL,ON
2026-01-14 16:17:08,MOTION_LIVING,ON
2026-01-14 16:18:18,MOTION_HALL,ON
2026-01-14 16:28:28,PRESSURE_SOFA,ON
2026-01-14 17:37:18,DOOR_ENTRANCE,OPEN
2026-01-14 18:12:12,MOTION_KITCHEN,ON
2026-01-14 18:20:50,MOTION_KITCHEN,ON
2026-01-14 18:29:54,DOOR_ENTRANCE,OPEN
2026-01-14 18:37:04,DOOR_FRIDGE,OPEN
2026-01-14 18:44:56,MOTION_KITCHEN,ON
2026-01-14 18:55:23,MOTION_KITCHEN,ON
2026-01-14 19:06:23,MOTION_KITCHEN,ON
2026-01-14 19:34:51,MOTION_KITCHEN,ON
2026-01-14 20:32:53,MOTION_LIVING,ON
2026-01-14 20:38:19,MOTION_LIVING,ON
2026-01-14 21:50:33,PRESSURE_SOFA,ON
2026-01-14 21:54:52,PRESSURE_SOFA,ON
2026-01-14 22:09:20,MOTION_LIVING,ON
2026-01-14 22:09:29,PRESSURE_SOFA,ON
2026-01-14 22:38:08,PRESSURE_SOFA,ON
2026-01-14 22:40:10,MOTION_BATH,ON
2026-01-14 22:45:49,MOTION_LIVING,ON
2026-01-14 23:00:59,MOTION_BEDROOM,ON
2026-01-14 23:12:22,PRESSURE_BED,ON
2026-01-15 06:51:57,PRESSURE_BED,ON
2026-01-15 07:00:16,MOTION_HALL,ON
2026-01-15 07:00:54,MOTION_BEDROOM,ON
2026-01-15 07:22:32,MOTION_KITCHEN,ON
2026-01-15 07:28:08,MOTION_KITCHEN,ON
2026-01-15 07:39:34,MOTION_KITCHEN,ON
2026-01-15 07:40:19,MOTION_KITCHEN,ON
2026-01-15 07:40:35,MOTION_KITCHEN,ON
2026-01-15 07:45:10,DOOR_FRIDGE,OPEN
2026-01-15 08:08:37,MOTION_KITCHEN,ON
2026-01-15 08:39:10,MOTION_BATH,ON
2026-01-15 09:09:46,MOTION_BATH,ON
2026-01-15 09:10:02,MOTION_LIVING,ON
2026-01-15 09:48:25,MOTION_LIVING,ON
2026-01-15 10:00:29,PRESSURE_SOFA,ON
2026-01-15 10:41:02,MOTION_LIVING,ON
2026-01-15 10:46:13,MOTION_LIVING,ON
2026-01-15 11:06:31,MOTION_LIVING,ON
2026-01-15 11:24:30,MOTION_LIVING,ON
2026-01-15 11:31:39,MOTION_LIVING,ON
2026-01-15 11:39:18,MOTION_LIVING,ON
2026-01-15 11:54:36,MOTION_LIVING,ON
2026-01-15 12:11:10,MOTION_KITCHEN,ON
2026-01-15 12:11:21,DOOR_FRIDGE,OPEN
2026-01-15 12:24:26,MOTION_KITCHEN,ON
2026-01-15 12:25:29,MOTION_KITCHEN,ON
2026-01-15 13:08:24,PRESSURE_SOFA,ON
2026-01-15 14:25:20,MOTION_HALL,ON
2026-01-15 14:53:31,MOTION_LIVING,ON
2026-01-15 15:20:07,PRESSURE_SOFA,ON
2026-01-15 15:30:48,MOTION_LIVING,ON
2026-01-15 15:33:09,MOTION_LIVING,ON
2026-01-15 15:37:06,MOTION_HALL,ON
2026-01-15 15:41:20,MOTION_HALL,ON
2026-01-15 16:20:52,MOTION_LIVING,ON
2026-01-15 16:36:31,PRESSURE_SOFA,ON
2026-01-15 17:32:32,DOOR_ENTRANCE,OPEN
2026-01-15 18:11:27,MOTION_KITCHEN,ON
2026-01-15 18:21:46,MOTION_KITCHEN,ON
2026-01-15 18:34:15,DOOR_ENTRANCE,OPEN
2026-01-15 18:46:02,DOOR_FRIDGE,OPEN
2026-01-15 19:08:03,MOTION_KITCHEN,ON
2026-01-15 19:23:34,MOTION_KITCHEN,ON
2026-01-15 19:36:38,MOTION_KITCHEN,ON
2026-01-15 19:53:25,MOTION_KITCHEN,ON
2026-01-15 20:07:08,MOTION_LIVING,ON
2026-01-15 20:17:32,PRESSURE_SOFA,ON
2026-01-15 20:30:50,PRESSURE_SOFA,ON
2026-01-15 20:41:23,MOTION_LIVING,ON
2026-01-15 21:40:48,PRESSURE_SOFA,ON
2026-01-15 22:23:24,MOTION_LIVING,ON
2026-01-15 22:26:33,PRESSURE_SOFA,ON
2026-01-15 22:33:52,PRESSURE_SOFA,ON
2026-01-15 22:48:08,MOTION_LIVING,ON
2026-01-15 22:49:09,MOTION_BATH,ON
2026-01-15 23:09:57,MOTION_BEDROOM,ON
2026-01-15 23:21:08,PRESSURE_BED,ON
2026-01-16 06:54:20,PRESSURE_BED,ON
2026-01-16 07:00:25,MOTION_BEDROOM,ON
2026-01-16 07:14:47,MOTION_HALL,ON
2026-01-16 07:25:23,DOOR_FRIDGE,OPEN
2026-01-16 07:35:45,MOTION_KITCHEN,ON
2026-01-16 07:35:52,MOTION_KITCHEN,ON
2026-01-16 07:36:34,MOTION_KITCHEN,ON
2026-01-16 07:36:53,MOTION_KITCHEN,ON
2026-01-16 07:38:19,MOTION_KITCHEN,ON
2026-01-16 07:38:21,MOTION_KITCHEN,ON
2026-01-16 08:00:43,MOTION_KITCHEN,ON
2026-01-16 08:38:26,MOTION_BATH,ON
2026-01-16 09:08:19,MOTION_BATH,ON
2026-01-16 10:10:46,PRESSURE_SOFA,ON
2026-01-16 10:15:33,MOTION_LIVING,ON
2026-01-16 11:08:37,MOTION_LIVING,ON
2026-01-16 11:35:16,MOTION_LIVING,ON
2026-01-16 11:41:14,MOTION_LIVING,ON
2026-01-16 11:55:49,MOTION_LIVING,ON
2026-01-16 12:09:26,DOOR_FRIDGE,OPEN
2026-01-16 12:10:28,MOTION_KITCHEN,ON
2026-01-16 12:13:12,MOTION_KITCHEN,ON
2026-01-16 12:14:52,MOTION_KITCHEN,ON
2026-01-16 12:17:02,MOTION_KITCHEN,ON
2026-01-16 12:20:26,MOTION_KITCHEN,ON
2026-01-16 12:28:44,MOTION_KITCHEN,ON
2026-01-16 14:22:19,MOTION_HALL,ON
2026-01-16 14:24:45,PRESSURE_SOFA,ON
2026-01-16 14:31:49,MOTION_HALL,ON
2026-01-16 14:38:35,MOTION_LIVING,ON
2026-01-16 14:49:31,MOTION_HALL,ON
2026-01-16 15:35:35,PRESSURE_SOFA,ON
2026-01-16 15:39:43,PRESSURE_SOFA,ON
2026-01-16 15:44:12,PRESSURE_SOFA,ON
2026-01-16 15:47:33,PRESSURE_SOFA,ON
2026-01-16 16:25:29,MOTION_LIVING,ON
2026-01-16 16:52:03,MOTION_HALL,ON
2026-01-16 18:23:02,MOTION_KITCHEN,ON
2026-01-16 18:41:12,DOOR_FRIDGE,OPEN
2026-01-16 19:12:36,MOTION_KITCHEN,ON
2026-01-16 19:30:52,MOTION_KITCHEN,ON
2026-01-16 19:33:41,MOTION_KITCHEN,ON
2026-01-16 19:50:05,MOTION_KITCHEN,ON
2026-01-16 19:52:30,MOTION_KITCHEN,ON
2026-01-16 19:54:51,MOTION_KITCHEN,ON
2026-01-16 20:08:26,MOTION_LIVING,ON
2026-01-16 20:44:15,MOTION_LIVING,ON
2026-01-16 20:47:40,MOTION_LIVING,ON
2026-01-16 20:54:41,MOTION_LIVING,ON
2026-01-16 21:25:41,PRESSURE_SOFA,ON
2026-01-16 21:35:48,MOTION_LIVING,ON
2026-01-16 21:40:08,PRESSURE_SOFA,ON
2026-01-16 21:50:06,PRESSURE_SOFA,ON
2026-01-16 22:15:41,PRESSURE_SOFA,ON
2026-01-16 22:53:14,MOTION_BATH,ON
2026-01-16 22:54:00,MOTION_LIVING,ON
2026-01-16 23:06:58,PRESSURE_BED,ON
2026-01-16 23:07:47,MOTION_BEDROOM,ON
2026-01-17 06:48:56,PRESSURE_BED,ON
2026-01-17 07:00:53,MOTION_HALL,ON
2026-01-17 07:00:59,MOTION_BEDROOM,ON
2026-01-17 07:21:00,MOTION_KITCHEN,ON
2026-01-17 07:29:36,MOTION_KITCHEN,ON
2026-01-17 07:29:56,MOTION_KITCHEN,ON
2026-01-17 07:30:18,MOTION_KITCHEN,ON
2026-01-17 07:34:41,MOTION_KITCHEN,ON
2026-01-17 07:35:11,MOTION_KITCHEN,ON
2026-01-17 07:39:06,MOTION_KITCHEN,ON
2026-01-17 07:42:33,DOOR_FRIDGE,OPEN
2026-01-17 08:05:56,MOTION_KITCHEN,ON
2026-01-17 08:39:54,MOTION_BATH,ON
2026-01-17 09:05:47,MOTION_LIVING,ON
2026-01-17 09:06:29,MOTION_BATH,ON
2026-01-17 09:12:21,MOTION_LIVING,ON
2026-01-17 09:16:39,MOTION_LIVING,ON
2026-01-17 09:51:29,MOTION_LIVING,ON
2026-01-17 10:10:57,PRESSURE_SOFA,ON
2026-01-17 10:55:18,MOTION_LIVING,ON
2026-01-17 11:21:45,MOTION_LIVING,ON
2026-01-17 11:48:48,MOTION_LIVING,ON
2026-01-17 12:12:00,DOOR_FRIDGE,OPEN
2026-01-17 12:13:11,MOTION_KITCHEN,ON
2026-01-17 12:14:30,MOTION_KITCHEN,ON
2026-01-17 12:20:05,MOTION_KITCHEN,ON
2026-01-17 12:20:59,MOTION_KITCHEN,ON
2026-01-17 12:22:42,MOTION_KITCHEN,ON
2026-01-17 12:23:32,MOTION_KITCHEN,ON
2026-01-17 13:21:23,MOTION_HALL,ON
2026-01-17 14:08:07,MOTION_HALL,ON
2026-01-17 14:13:09,PRESSURE_SOFA,ON
2026-01-17 15:26:37,PRESSURE_SOFA,ON
2026-01-17 15:28:14,MOTION_HALL,ON
2026-01-17 15:49:40,MOTION_LIVING,ON
2026-01-17 16:20:48,PRESSURE_SOFA,ON
2026-01-17 16:24:25,MOTION_LIVING,ON
2026-01-17 18:08:53,MOTION_KITCHEN,ON
2026-01-17 18:15:20,MOTION_KITCHEN,ON
2026-01-17 18:38:28,MOTION_KITCHEN,ON
2026-01-17 18:41:34,MOTION_KITCHEN,ON
2026-01-17 18:41:45,DOOR_FRIDGE,OPEN
2026-01-17 18:53:15,MOTION_KITCHEN,ON
2026-01-17 19:09:58,MOTION_KITCHEN,ON
2026-01-17 19:12:43,MOTION_KITCHEN,ON
2026-01-17 19:31:44,MOTION_KITCHEN,ON
2026-01-17 19:53:34,MOTION_KITCHEN,ON
2026-01-17 20:07:22,PRESSURE_SOFA,ON
2026-01-17 20:30:52,PRESSURE_SOFA,ON
2026-01-17 20:34:32,MOTION_LIVING,ON
2026-01-17 20:35:18,MOTION_LIVING,ON
2026-01-17 20:52:37,MOTION_LIVING,ON
2026-01-17 21:10:51,PRESSURE_SOFA,ON
2026-01-17 21:16:49,MOTION_LIVING,ON
2026-01-17 21:34:35,MOTION_LIVING,ON
2026-01-17 21:48:46,PRESSURE_SOFA,ON
2026-01-17 22:09:59,MOTION_LIVING,ON
2026-01-17 22:55:46,MOTION_BATH,ON
2026-01-17 23:10:26,MOTION_BEDROOM,ON
2026-01-17 23:16:57,PRESSURE_BED,ON
2026-01-18 06:47:24,PRESSURE_BED,ON
2026-01-18 07:00:43,MOTION_BEDROOM,ON
2026-01-18 07:12:08,MOTION_HALL,ON
2026-01-18 07:20:19,MOTION_KITCHEN,ON
2026-01-18 07:20:48,MOTION_KITCHEN,ON
2026-01-18 07:23:11,MOTION_KITCHEN,ON
2026-01-18 07:27:53,MOTION_KITCHEN,ON
2026-01-18 07:36:08,MOTION_KITCHEN,ON
2026-01-18 07:37:25,MOTION_KITCHEN,ON
2026-01-18 07:39:43,DOOR_FRIDGE,OPEN
2026-01-18 08:07:27,MOTION_KITCHEN,ON
2026-01-18 08:52:24,MOTION_BATH,ON
2026-01-18 09:00:15,MOTION_BATH,ON
2026-01-18 09:07:51,MOTION_LIVING,ON
2026-01-18 09:11:38,MOTION_LIVING,ON
2026-01-18 09:20:13,MOTION_LIVING,ON
2026-01-18 09:33:38,MOTION_LIVING,ON
2026-01-18 09:51:48,MOTION_LIVING,ON
2026-01-18 10:00:15,PRESSURE_SOFA,ON
2026-01-18 10:14:17,MOTION_LIVING,ON
2026-01-18 11:31:39,MOTION_LIVING,ON
2026-01-18 11:50:55,MOTION_LIVING,ON
2026-01-18 12:06:08,DOOR_FRIDGE,OPEN
2026-01-18 12:16:48,MOTION_KITCHEN,ON
2026-01-18 12:17:34,MOTION_KITCHEN,ON
2026-01-18 12:22:28,MOTION_KITCHEN,ON
2026-01-18 14:45:27,MOTION_HALL,ON
2026-01-18 14:47:14,MOTION_HALL,ON
2026-01-18 15:19:36,MOTION_HALL,ON
2026-01-18 15:20:56,PRESSURE_SOFA,ON
2026-01-18 15:41:49,MOTION_HALL,ON
2026-01-18 16:08:41,PRESSURE_SOFA,ON
2026-01-18 16:16:30,MOTION_HALL,ON
2026-01-18 16:24:03,PRESSURE_SOFA,ON
2026-01-18 16:31:19,MOTION_LIVING,ON
2026-01-18 16:55:20,MOTION_HALL,ON
2026-01-18 17:27:19,DOOR_ENTRANCE,OPEN
2026-01-18 18:08:17,MOTION_KITCHEN,ON
2026-01-18 18:24:51,DOOR_ENTRANCE,OPEN
2026-01-18 18:29:15,MOTION_KITCHEN,ON
2026-01-18 18:33:54,MOTION_KITCHEN,ON
2026-01-18 18:40:26,MOTION_KITCHEN,ON
2026-01-18 18:54:02,DOOR_FRIDGE,OPEN
2026-01-18 19:10:34,MOTION_KITCHEN,ON
2026-01-18 19:18:21,MOTION_KITCHEN,ON
2026-01-18 19:40:33,MOTION_KITCHEN,ON
2026-01-18 19:48:38,MOTION_KITCHEN,ON
2026-01-18 20:18:47,MOTION_LIVING,ON
2026-01-18 20:26:58,PRESSURE_SOFA,ON
2026-01-18 20:40:49,PRESSURE_SOFA,ON
2026-01-18 20:49:25,MOTION_LIVING,ON
2026-01-18 20:52:58,PRESSURE_SOFA,ON
2026-01-18 20:53:30,MOTION_LIVING,ON
2026-01-18 22:44:24,MOTION_BATH,ON
2026-01-18 23:04:34,MOTION_BEDROOM,ON
2026-01-18 23:25:22,PRESSURE_BED,ON
2026-01-19 06:46:32,PRESSURE_BED,ON
2026-01-19 07:00:51,MOTION_HALL,ON
2026-01-19 07:05:29,MOTION_BEDROOM,ON
2026-01-19 07:21:36,MOTION_KITCHEN,ON
2026-01-19 07:24:01,MOTION_KITCHEN,ON
2026-01-19 07:26:23,MOTION_KITCHEN,ON
2026-01-19 07:27:47,MOTION_KITCHEN,ON
2026-01-19 07:28:35,MOTION_KITCHEN,ON
2026-01-19 07:30:26,MOTION_KITCHEN,ON
2026-01-19 07:30:58,MOTION_KITCHEN,ON
2026-01-19 07:43:37,DOOR_FRIDGE,OPEN
2026-01-19 08:03:18,MOTION_KITCHEN,ON
2026-01-19 08:39:12,MOTION_BATH,ON
2026-01-19 09:00:14,MOTION_BATH,ON
2026-01-19 09:51:50,MOTION_LIVING,ON
2026-01-19 10:00:58,PRESSURE_SOFA,ON
2026-01-19 10:15:08,MOTION_LIVING,ON
2026-01-19 10:21:48,MOTION_LIVING,ON
2026-01-19 10:51:41,MOTION_LIVING,ON
2026-01-19 11:20:31,MOTION_LIVING,ON
2026-01-19 11:36:29,MOTION_LIVING,ON
2026-01-19 11:39:31,MOTION_LIVING,ON
2026-01-19 11:46:43,MOTION_LIVING,ON
2026-01-19 12:05:26,DOOR_FRIDGE,OPEN
2026-01-19 12:11:48,MOTION_KITCHEN,ON
2026-01-19 12:12:52,MOTION_KITCHEN,ON
2026-01-19 12:26:02,MOTION_KITCHEN,ON
2026-01-19 13:06:46,MOTION_HALL,ON
